;;;(oC);(%);(m/s);(oC);;(%);;(m/s);;(oC);;(%);;(mm);(MJ/m2.d);;;;
ANO;MES;DIA;TMED;URMED;VentoMED;TMAX;TMAX_hora;URMAX;URMAX_hora;VentoMAX;VentoMAX_hora;TMIN;TMIN_hora;URMIN;URMIN_hora;Chuva;Rad.Glob.;Estiagem;Semestre;ElNino;Estacao
2005;1;15;26,3;81,9;1;33,3;1550;100;513;7,7;1002;19,5;543;51,1;1443;0;24;5;1;-1;Verão
2005;1;16;25,3;88,2;1,1;30,4;1523;100;614;9,2;1606;22,4;2346;66,8;1432;0;14,1;5;1;-1;Verão
2005;1;17;23,7;90,4;1,3;27,2;1647;100;541;6,2;919;20,6;522;77,3;1319;0,7;11,8;0;1;-1;Verão
2005;1;18;24,2;94,6;0,7;29,5;1332;100;2344;7,7;2006;21,2;2137;69,6;1333;0,9;12,7;0;1;-1;Verão
2005;1;19;22,9;100;0,6;25,1;1539;100;1018;5,5;1254;20,6;458;93,4;1655;19;8,7;0;1;-1;Verão
2005;1;20;23,2;100;1,1;25,5;1602;100;502;7,7;943;21,4;600;87,3;1553;10,3;11,2;0;1;-1;Verão
2005;1;21;24,2;95,2;1,1;29,6;1427;100;314;7;1504;21,6;404;69,4;1538;6,2;14,9;0;1;-1;Verão
2005;1;22;23,7;96,4;0,8;29,5;1516;100;553;7,7;907;20,9;2359;73,4;1516;4,3;11,4;0;1;-1;Verão
2005;1;23;24,4;92,7;0,7;31,3;1228;100;559;7;1238;19,9;536;60,7;1229;0;24,1;1;1;-1;Verão
2005;1;24;24,7;94,4;0,4;30,2;1511;100;650;21,2;1612;21,2;1628;65,8;1417;10,3;17,2;0;1;-1;Verão
2005;1;25;23,6;98,1;1,4;29,1;1258;100;2113;10,7;2025;19,9;2358;74,8;1258;27,9;14,9;0;1;-1;Verão
2005;1;26;19,7;94,7;2,9;22,4;1558;100;526;10,7;1650;17,3;2125;78,9;1411;3,1;7,8;0;1;-1;Verão
2005;1;27;19,4;96,6;2;21,4;1529;100;1351;9,2;102;17,4;725;90,9;208;4,9;5,9;0;1;-1;Verão
2005;1;28;21,3;99,1;0,5;24,6;1543;100;2338;4,7;1659;18,7;355;89,2;1543;1,5;7,9;0;1;-1;Verão
2005;1;29;21,6;100;0,5;24,2;1606;100;717;4,7;857;20,3;600;94,3;1622;12,2;7,3;0;1;-1;Verão
2005;1;30;22,9;90,8;1;27,4;1632;100;2342;7,7;1713;19,4;504;45,7;2045;2,1;14;0;1;-1;Verão
2005;1;31;23,9;75,3;2,1;31,4;1533;100;27;10;1905;17,6;446;46,6;1545;0;27,1;1;1;-1;Verão
2005;2;1;23,5;83,1;2,3;30,1;1600;100;2122;9,2;1718;19,1;607;54,8;1600;3,6;22,6;0;1;-1;Verão
2005;2;2;23,6;85,8;1,6;30,4;1551;100;613;8,5;1659;19,8;242;55,4;1547;0;20,6;1;1;-1;Verão
2005;2;3;23,8;89,4;1,9;29,9;1409;100;1856;9,2;1823;20,6;554;62,6;1413;23,9;16,7;0;1;-1;Verão
2005;2;4;24,2;86,1;1,8;30,1;1533;100;238;10;1754;19,8;2358;62,3;1534;0;21;8;1;-1;Verão
2005;2;5;23,1;81,1;2,1;29,4;1630;97,1;2335;9,2;1743;18,9;612;53,2;1643;0;20,7;8;1;-1;Verão
2005;2;6;22,3;77,2;2,6;29;1410;100;555;8,5;1804;17,5;2355;48,4;1421;0;23,5;8;1;-1;Verão
2005;2;7;21,4;70,9;2,3;29;1541;100;620;10;1944;14,4;610;33,9;1318;0;27,2;8;1;-1;Verão
2005;2;8;21,9;69,5;1,6;29,3;1640;99,8;607;11,5;2119;15;605;34,9;1637;0;25,9;8;1;-1;Verão
2005;2;9;22,3;70,8;1;29,7;1656;100;624;8,5;2314;14,5;522;37,4;1328;0;27,4;8;1;-1;Verão
2005;2;10;23,4;68,3;0,5;30,9;1630;98,1;604;8,5;3;16,8;553;33,1;1440;0;24,6;8;1;-1;Verão
2005;2;11;23,9;72,6;0,8;31;1544;100;535;7,7;1635;16,6;527;38,8;1418;0;21,6;8;1;-1;Verão
2005;2;12;24,2;77,9;1,7;31,3;1545;100;631;9,2;1323;17,9;555;40,3;1634;3,6;24,7;0;1;-1;Verão
2005;2;13;23,2;80,9;0,7;29,5;1318;100;519;10;1141;17,1;606;48,9;1339;0;20,1;4;1;-1;Verão
2005;2;14;23,9;76,3;1;29,9;1619;100;558;8,5;2136;18,5;554;46,8;1557;0;20,8;4;1;-1;Verão
2005;2;15;23,1;77,4;0,9;29,9;1600;100;603;6,2;2047;16,5;559;46;1638;0;22,7;4;1;-1;Verão
2005;2;16;24,2;74,3;0,6;31,7;1535;100;543;6,2;2113;16,7;527;39,2;1452;0;21,7;4;1;-1;Verão
2005;2;17;24,9;76,1;0,5;34,1;1416;100;2359;14,5;1456;17,7;620;35,3;1413;3,5;20,4;0;1;-1;Verão
2005;2;18;25,5;79,6;0,6;33,3;1342;100;620;9,2;1417;18,6;611;44,4;1353;0,1;23,8;7;1;-1;Verão
2005;2;19;25,3;81,5;0,8;32,1;1513;100;637;9,2;10;20,1;627;54,3;1336;0,1;20,3;7;1;-1;Verão
2005;2;20;24,8;76,9;1,4;31,9;1533;100;627;9,2;2001;18,7;602;40,6;1526;0;25;7;1;-1;Verão
2005;2;21;23,9;71,1;1;30,8;1524;100;502;7,7;937;17;548;37,9;1505;0;25,9;7;1;-1;Verão
2005;2;22;24,8;71,5;0,4;33,3;1616;100;528;6,2;1327;17;525;33;1541;0;25,8;7;1;-1;Verão
2005;2;23;26,9;67;0,5;34,7;1632;100;443;7;1324;19;447;31,4;1637;0;22,3;7;1;-1;Verão
2005;2;24;26,2;75,7;0,7;35,4;1501;100;651;10,7;1750;20,4;637;35,5;1502;0;19,4;7;1;-1;Verão
2005;2;25;25,3;84,1;0,5;33,4;1343;100;2347;13;1422;20,4;2212;49,9;1343;26,6;15,9;0;1;-1;Verão
2005;2;26;24,1;91,6;0,7;29,3;1453;100;218;7;1408;20,3;623;66,7;1454;0,8;14,6;0;1;-1;Verão
2005;2;27;23,6;95,2;1;29,1;1316;100;2230;7,7;1437;21;2357;71;1255;3,7;13,6;0;1;-1;Verão
2005;2;28;25;87;0,5;31,7;1550;100;655;6,2;1310;19,8;632;53,6;1618;0,4;22,8;0;1;-1;Verão
2005;3;1;24,7;82,4;1,9;31,4;1403;100;429;10,7;1753;20;2359;47,7;1318;0;23,3;11;1;-1;Verão
2005;3;2;22,7;81,2;2,4;28,7;1212;97;0;9,2;1750;18,2;2359;55;1212;0;18,6;11;1;-1;Verão
2005;3;3;20,7;83,7;1,8;25,1;1237;98,5;2359;8,5;1049;17,6;331;66,2;1254;0;9,7;11;1;-1;Verão
2005;3;4;21,9;81,3;1,3;29;1608;100;601;10;2112;16;616;51,2;1614;0;18,5;11;1;-1;Verão
2005;3;5;21,7;80;1,8;29,1;1557;100;524;8,5;1959;15,4;519;46,5;1552;0;19,4;11;1;-1;Verão
2005;3;6;22,6;78,9;1;30;1551;100;630;8,5;1501;16;603;46,2;1547;0;21,3;11;1;-1;Verão
2005;3;7;24;77;0,6;32,5;1459;100;621;7,7;2229;16;603;39,8;1500;0;22,1;11;1;-1;Verão
2005;3;8;26;75;0,8;33,2;1504;100;637;6,2;1127;18,8;626;39,7;1504;0;18,9;11;1;-1;Verão
2005;3;9;26,4;76,5;0,4;34;1407;100;642;7;1416;20,4;503;39,1;1337;0;17,7;11;1;-1;Verão
2005;3;10;26;73,9;0,4;34;1407;99,3;634;4,7;1248;19;628;39,7;1434;0;19,3;11;1;-1;Verão
2005;3;11;27,1;73;0,6;35,1;1408;100;552;7;1923;20,4;548;40,6;1430;0;21,6;11;1;-1;Verão
2005;3;12;23,7;91;0,5;29,1;1203;100;531;8,5;1211;20,3;607;73,8;1201;0,2;9,5;0;1;-1;Verão
2005;3;13;26,6;77,6;0,8;34;1510;100;642;8,5;1237;18,9;615;44,1;1147;0,1;20,5;1;1;-1;Verão
2005;3;14;24,5;94,2;0,8;30,9;1415;100;757;7,7;1315;21,3;821;67,3;1415;6,4;10,2;0;1;-1;Verão
2005;3;15;23,3;99,4;0,7;29,3;1414;100;722;7;1346;21,1;2348;75,9;1540;18;10,4;0;1;-1;Verão
2005;3;16;22,5;99,2;0,6;26,6;1718;100;443;7,7;313;19,9;538;82,3;1719;32,1;9,5;0;1;-1;Verão
2005;3;17;23,1;97,1;0,4;28,3;1603;100;719;7;414;20;600;76,4;1604;10,9;11,4;0;1;-1;Verão
2005;3;18;24,4;90,9;0,9;30,4;1622;100;650;6,2;1311;20,7;434;60,4;1722;0;17,3;2;1;-1;Verão
2005;3;19;24,1;87,5;0,9;31,4;1350;100;635;7,7;1509;18,5;615;53,5;1402;0;22,7;2;1;-1;Verão
2005;3;20;23;94,9;0,6;30,6;1248;100;659;9,2;1345;19,7;530;59,7;1252;1,1;14,6;0;1;-1;Verão
2005;3;21;22,7;97,7;0,5;26,7;1112;100;631;5,5;2349;20;149;78;1611;1,1;8,5;0;1;-1;Outono
2005;3;22;22,8;99,6;0,5;28,4;1713;100;655;4;1;20,5;106;71,8;1715;13,6;10,1;0;1;-1;Outono
2005;3;23;24;95;0,6;29,4;1553;100;641;6,2;2108;20,5;229;66,3;1345;2,5;13,4;0;1;-1;Outono
2005;3;24;21,8;100;0,5;26,1;1250;100;826;4,7;1840;20,4;2228;85,6;1306;25,1;7,4;0;1;-1;Outono
2005;3;25;22;91;2,1;27,2;1314;100;0;8,5;1633;18,3;2350;67,3;1309;0;13,5;4;1;-1;Outono
2005;3;26;21,4;85,8;1,5;27,7;1442;100;629;7,7;1937;16,4;602;62,6;1436;0;17,8;4;1;-1;Outono
2005;3;27;22,1;86,1;0,9;29;1432;100;644;8,5;1952;15,8;641;51,5;1508;0;18,2;4;1;-1;Outono
2005;3;28;23;83,5;1;30,2;1456;100;547;8,5;1908;17,3;533;49,4;1457;0;19,2;4;1;-1;Outono
2005;3;29;23,7;83;0,4;31,6;1522;100;626;7,7;1800;17,1;624;44,4;1527;0,8;20,5;0;1;-1;Outono
2005;3;30;24,6;79,4;0,7;32,2;1444;100;557;8,5;2216;18;633;41,3;1434;0,1;18,2;4;1;-1;Outono
2005;3;31;24,4;82,3;0,4;30,8;1405;100;649;7,7;2251;18,7;640;51,4;1506;0;16,6;4;1;-1;Outono
2005;4;1;25,1;81,8;0,4;31,9;1542;100;707;6,2;1110;19,5;640;47;1543;0;17,7;4;1;-1;Outono
2005;4;2;25,4;83,2;0,8;32,1;1343;100;608;8,5;1206;18,8;555;52,2;1547;0;17,3;4;1;-1;Outono
2005;4;3;24,8;90;0,5;31,7;1233;100;550;6,2;1828;20,3;539;59,2;1234;8,9;14;0;1;-1;Outono
2005;4;4;23,9;95,7;0,5;31,4;1322;100;647;9,2;1537;20,9;2343;61,4;1341;13,4;14,1;0;1;-1;Outono
2005;4;5;23,5;92,1;0,9;29,8;1431;100;142;7,7;1654;20;623;67,7;1434;0;12,5;20;1;-1;Outono
2005;4;6;25,2;86,1;0,3;32;1438;100;639;5,5;2201;19,3;624;56;1507;0;16,5;20;1;-1;Outono
2005;4;7;25,6;87,6;0,4;31,9;1531;100;631;5,5;1108;20,2;622;59,9;1604;0;16;20;1;-1;Outono
2005;4;8;26;83,6;0,6;32,9;1458;100;617;7;2206;20;639;49,2;1459;0;17,7;20;1;-1;Outono
2005;4;9;25,7;83,8;0,7;32,5;1419;100;630;8,5;2026;20,5;626;53,1;1423;0;19;20;1;-1;Outono
2005;4;10;25,4;83,5;0,3;32,4;1618;100;703;5,5;1122;19,7;630;50,8;1619;0;18,7;20;1;-1;Outono
2005;4;11;25,2;78,6;0,4;32,4;1412;100;624;5,5;1110;19,5;620;41,3;1555;0;19,3;20;1;-1;Outono
2005;4;12;24,6;78,9;0,4;32,1;1534;100;624;5,5;1542;17,6;618;42,2;1335;0;18,7;20;1;-1;Outono
2005;4;13;24,9;80,4;1,8;30,7;1449;98,2;303;7;832;20,2;305;55,8;1449;0;15,9;20;1;-1;Outono
2005;4;14;24,5;80,7;0,3;32;1526;100;641;6,2;1001;18,1;546;42,7;1543;0;19;20;1;-1;Outono
2005;4;15;24,5;80,3;0,4;32,4;1506;100;638;5,5;1021;17,3;628;43,3;1239;0;18,4;20;1;-1;Outono
2005;4;16;24,4;81,8;0,5;31,4;1340;100;640;5,5;2332;18,2;625;45,5;1349;0;14,8;20;1;-1;Outono
2005;4;17;24,5;84,8;0,8;31,3;1505;100;624;6,2;1935;19,3;556;54,1;1500;0;17,5;20;1;-1;Outono
2005;4;18;22,7;83,9;0,2;29,4;1535;100;612;3,2;944;17,4;607;50,9;1428;0;16,3;20;1;-1;Outono
2005;4;19;22,3;79,1;0,3;31,4;1525;100;728;4;949;15,8;612;33,3;1537;0;19,1;20;1;-1;Outono
2005;4;20;22,6;81,4;0,3;31,2;1620;100;634;6,2;2302;14,7;622;48,5;1505;0;18,2;20;1;-1;Outono
2005;4;21;22,9;86,2;0,7;29,1;1449;100;749;7;1548;18,6;644;58,3;1449;0;17,5;20;1;-1;Outono
2005;4;22;22,5;81,8;1,1;28,6;1346;100;414;7;2211;17,3;559;55,7;1424;0;17,7;20;1;-1;Outono
2005;4;23;21,2;85,6;0,8;29,1;1352;100;637;7,7;1458;16,5;659;41,5;1624;0;17;20;1;-1;Outono
2005;4;24;21,1;83,6;0,4;30;1538;100;804;4;1301;14;613;44,5;1649;0;17,3;20;1;-1;Outono
2005;4;25;20,6;97;1,1;24,4;1539;100;2259;7,7;2137;17,9;131;83,6;1542;4,4;6,3;0;1;-1;Outono
2005;4;26;18,5;87,7;2,5;21,5;1234;100;31;9,2;1616;15,2;2359;72,3;1239;0;5,9;2;1;-1;Outono
2005;4;27;18,2;82,5;1,9;24,5;1428;100;544;7,7;1243;13,5;542;54,2;1513;0;13,9;2;1;-1;Outono
2005;4;28;16,9;98,8;0,6;20,4;1309;100;844;4,7;1722;14,4;624;83,7;1314;2,8;5,5;0;1;-1;Outono
2005;4;29;19,1;95,6;0,5;25,9;1410;100;755;4,7;1730;14,5;629;60,7;1521;1,1;13,2;0;1;-1;Outono
2005;4;30;19;87;2;24,1;1518;100;45;6,2;724;15;2359;60,2;1443;0,1;13,9;21;1;-1;Outono
2005;5;1;17,9;81;2,8;24,6;1258;100;350;10,7;1419;13,2;345;51,4;1318;0;17,6;21;1;-1;Outono
2005;5;2;21;82,4;0,8;27,6;1423;100;655;5,5;349;15,7;641;51,3;1416;0;10,6;21;1;-1;Outono
2005;5;3;20,2;88,3;0,6;27,7;1559;100;523;4;1332;16,2;634;51,5;1608;0;11,2;21;1;-1;Outono
2005;5;4;21;78,5;0,9;30,8;1548;100;712;4,7;1231;13,3;703;27,9;1517;0,1;16,9;21;1;-1;Outono
2005;5;5;21,2;74,8;0,9;30,9;1405;100;535;4,7;1235;12,7;456;32,9;1427;0;16,3;21;1;-1;Outono
2005;5;6;22,2;77,4;0,9;30,5;1440;100;624;7;1223;14,3;615;42,3;1536;0;16;21;1;-1;Outono
2005;5;7;21,9;78,9;1;30,3;1433;100;701;7,7;1158;14,8;652;39,8;1416;0;16,6;21;1;-1;Outono
2005;5;8;21,5;76,6;0,9;30;1419;100;707;5,5;1126;13,8;652;37,7;1531;0;16,5;21;1;-1;Outono
2005;5;9;21;82,4;0,8;27,6;1423;100;655;5,5;349;15,7;641;51,3;1416;0;10,6;21;1;-1;Outono
2005;5;10;20,2;88,3;0,6;27,7;1559;100;523;4;1332;16,2;634;51,5;1608;0;11,2;21;1;-1;Outono
2005;5;11;21;78,5;0,9;30,8;1548;100;712;4,7;1231;13,3;703;27,9;1517;0,1;16,9;21;1;-1;Outono
2005;5;12;21,2;74,8;0,9;30,9;1405;100;535;4,7;1235;12,7;456;32,9;1427;0;16,3;21;1;-1;Outono
2005;5;13;22,2;77,4;0,9;30,5;1440;100;624;7;1223;14,3;615;42,3;1536;0;16;21;1;-1;Outono
2005;5;14;21,9;78,9;1;30,3;1433;100;701;7,7;1158;14,8;652;39,8;1416;0;16,6;21;1;-1;Outono
2005;5;15;21,5;76,6;0,9;30;1419;100;707;5,5;1126;13,8;652;37,7;1531;0;16,5;21;1;-1;Outono
2005;5;16;21,3;76,1;1;30,5;1447;100;553;6,2;1101;13;506;36,3;1401;0;15,7;21;1;-1;Outono
2005;5;17;22,5;73,3;0,9;30,3;1553;99,5;502;4,7;1232;15,4;655;39,2;1537;0;12,9;21;1;-1;Outono
2005;5;18;23;74,6;0,9;31;1538;100;632;6,2;1435;16;631;40;1346;0;15;21;1;-1;Outono
2005;5;19;22,9;73,7;1,2;31,8;1504;100;705;5,5;1354;15,5;658;35,3;1359;0;14,4;21;1;-1;Outono
2005;5;20;23;72;1,4;31,9;1339;100;709;6,2;1227;15,2;653;37,6;1345;0;13,6;21;1;-1;Outono
2005;5;21;21,7;79,8;1,6;28,2;1030;100;2211;10;1310;17,4;644;46,9;1031;4,2;7,8;0;1;-1;Outono
2005;5;22;17,6;96,6;1;19,7;1428;100;539;7;1212;15,2;521;83;1505;8,4;4,2;0;1;-1;Outono
2005;5;23;19,6;90,1;0,7;24,9;1419;100;2358;4,7;819;15,6;310;65,9;1557;0;11,9;1;1;-1;Outono
2005;5;24;20,1;100;1;22,8;1304;100;1215;10;2244;18,1;558;94,7;1721;139,1;3;0;1;-1;Outono
2005;5;25;18,7;100;0,9;22,1;1607;100;800;12,2;349;17;833;85,1;1639;7,5;5,7;0;1;-1;Outono
2005;5;26;18,8;83,4;1,2;24,4;1406;100;713;7,7;2033;14,4;2358;45,2;1624;0;15,5;23;1;-1;Outono
2005;5;27;17,5;85,8;0,8;25;1533;100;700;6,2;2110;10,4;632;50,8;1620;0;16,1;23;1;-1;Outono
2005;5;28;17,8;86;0,8;26,3;1437;100;743;4,7;1240;10,9;646;48,4;1526;0;15,7;23;1;-1;Outono
2005;5;29;19;85,7;1;27,2;1544;100;655;6,2;1143;11,1;643;53,7;1311;0;15,9;23;1;-1;Outono
2005;5;30;18,3;100;0,5;23;1532;100;2318;3,2;424;15,3;352;85;1530;0;5,2;23;1;-1;Outono
2005;5;31;19,9;89,4;0,6;28;1654;100;708;7,7;1007;14,2;336;54,9;1652;0;12,8;23;1;-1;Outono
2005;6;1;19,2;92,4;0,6;24,6;1516;100;711;4,7;1110;14,2;606;66,5;1529;0;11;23;1;-1;Outono
2005;6;2;20,8;87,3;0,7;27,3;1334;100;415;4,7;1243;16,3;646;56,7;1335;0;13,3;23;1;-1;Outono
2005;6;3;20,3;83,9;0,8;27,6;1348;100;714;4,7;1205;13,7;633;49,9;1454;0;15,1;23;1;-1;Outono
2005;6;4;20,2;85;0,8;27,5;1515;100;716;4,7;1107;13,3;616;51,4;1514;0;15;23;1;-1;Outono
2005;6;5;19,6;84,9;0,7;26,8;1453;100;706;4;1041;13,6;628;50;1455;0;15,2;23;1;-1;Outono
2005;6;6;18,7;86,5;0,6;26,4;1337;100;745;4,7;2003;13,9;556;50,7;1357;0,1;13,6;23;1;-1;Outono
2005;6;7;18,1;85,6;0,6;26,5;1528;100;743;4;1127;11,1;658;44,7;1504;0;13,2;23;1;-1;Outono
2005;6;8;19;83,2;0,8;27,6;1523;100;652;4;1230;12,3;648;40,3;1530;0,1;14,6;23;1;-1;Outono
2005;6;9;19,3;80,5;0,7;27,3;1601;100;633;4;1046;12,3;656;40,9;1535;0;14;23;1;-1;Outono
2005;6;10;19,7;79,3;0,9;26,8;1416;100;713;5,5;1454;13,4;701;40,8;1521;0;14,3;23;1;-1;Outono
2005;6;11;19,2;80,6;0,8;27,7;1458;100;645;5,5;1101;12,2;635;37,6;1509;0;14,2;23;1;-1;Outono
2005;6;12;19,2;80,3;1;28;1520;100;633;5,5;1052;12,3;613;36,8;1503;0;14,5;23;1;-1;Outono
2005;6;13;19,1;80,3;1,3;27,6;1427;100;621;7,7;1112;11,8;556;43,3;1346;0;14,3;23;1;-1;Outono
2005;6;14;20,2;78,7;0,9;28,6;1545;100;703;4;54;12,3;629;40,7;1529;0;13,9;23;1;-1;Outono
2005;6;15;19,9;76,5;1,1;28,5;1514;100;604;4,7;1336;12,7;633;34,4;1457;0;13,8;23;1;-1;Outono
2005;6;16;18,9;82,5;0,7;27,6;1522;100;712;4,7;1313;11,5;718;39;1451;0;13,6;23;1;-1;Outono
2005;6;17;19,7;81,4;1,1;28,4;1446;100;707;4,7;1153;11,9;648;45,4;1238;0;13,6;23;1;-1;Outono
2005;6;18;18,3;88,3;1,7;23,9;937;100;419;7,7;1022;13,5;412;63,5;1524;0,2;9,2;0;1;-1;Outono
2005;6;19;18,7;93,1;0,8;24,5;1448;100;748;7;1356;14,9;648;69,9;1450;0,1;11,5;1;1;-1;Outono
2005;6;20;17,5;100;0,8;20,5;1323;100;749;10,7;622;15,6;452;87,5;1323;18;4,9;0;1;-1;Outono
2005;6;21;16,7;94,7;2,4;18,7;1256;100;350;7,7;1726;14,6;2249;80;1546;4,2;4,5;0;1;-1;Inverno
2005;6;22;17,1;84,9;2,3;22,2;1434;98,9;2340;7,7;1820;13,8;644;63,5;1421;0;9,1;6;1;-1;Inverno
2005;6;23;17,5;86,6;0,6;24,6;1543;100;712;4;111;11,6;706;56,2;1555;0;14,6;6;1;-1;Inverno
2005;6;24;17,1;88,4;1;24,7;1509;100;636;5,5;2100;10,9;605;48,7;1529;0;13,7;6;1;-1;Inverno
2005;6;25;16,6;87,7;0,6;25;1603;100;744;3,2;1009;9,8;739;48,3;1600;0;12,6;6;1;-1;Inverno
2005;6;26;16,4;86,3;1;25;1536;100;739;5,5;1334;8,9;717;44,5;1333;0,1;14;6;1;-1;Inverno
2005;6;27;16,9;83;1,1;25,7;1427;100;206;5,5;1446;9,9;549;41,2;1417;0;12,6;6;1;-1;Inverno
2005;6;28;16,5;100;1;20,5;1550;100;2345;5,5;1734;13,4;340;92;1012;6,9;4,8;0;1;-1;Inverno
2005;6;29;20,9;91;1,1;27,3;1506;100;633;6,2;316;15,7;123;62;1418;12,4;13,1;0;1;-1;Inverno
2005;6;30;22,3;86,1;0,7;28,6;1522;100;721;4,7;1216;17,3;2304;48;1525;0,1;13,9;21;1;-1;Inverno
2005;7;1;20,9;81,1;0,8;27,2;1614;100;2336;5,5;58;15,5;2331;46,2;1610;0;14,4;21;2;1;Inverno
2005;7;2;19,9;83,2;1,3;28,3;1419;100;610;7,7;1227;13,3;540;42,8;1509;0;14,4;21;2;1;Inverno
2005;7;3;20,1;74,8;1,2;28,5;1517;100;546;7;1235;13,1;658;32,7;1417;0;14,9;21;2;1;Inverno
2005;7;4;19,3;76,6;1,2;27,5;1419;100;454;5,5;1302;12,2;702;38,6;1542;0;14,5;21;2;1;Inverno
2005;7;5;17,9;89,7;1,6;23,6;1228;100;648;7;1251;12,8;702;63,5;1418;0;8,2;21;2;1;Inverno
2005;7;6;17,7;88,5;2,2;21;1402;99,7;8;7,7;1709;14;2356;75,4;1417;0;6,7;21;2;1;Inverno
2005;7;7;14,1;82,1;3,2;17,4;1605;96,8;2239;10,7;937;11,8;2227;59,4;1532;0;9,6;21;2;1;Inverno
2005;7;8;15,2;81,4;3;21;1427;100;500;10;1017;10,9;457;55,4;1521;0;14,3;21;2;1;Inverno
2005;7;9;15,2;74,3;2,1;21,6;1501;98,5;521;7,7;2049;9,7;515;34;1535;0;15,5;21;2;1;Inverno
2005;7;10;15,4;81,8;1,3;22,1;1510;100;636;5,5;1713;8;720;48,7;1413;0;13,3;21;2;1;Inverno
2005;7;11;17,1;84,6;0,7;23,9;1453;100;743;4,7;0;10,6;725;55,8;1458;0;12,8;21;2;1;Inverno
2005;7;12;18,1;78,7;0,9;25,7;1614;100;704;7;2059;10,7;715;43,5;1618;0;14,6;21;2;1;Inverno
2005;7;13;17,3;75,5;0,9;25,5;1449;100;651;5,5;1915;10,1;644;37,8;1440;0;15,3;21;2;1;Inverno
2005;7;14;16,2;77,8;0,8;24,4;1524;100;714;4,7;1109;8,4;656;41,3;1429;0;15,3;21;2;1;Inverno
2005;7;15;16,7;78,6;1,3;25,1;1501;100;654;7;1131;8,8;636;40,6;1546;0;15,1;21;2;1;Inverno
2005;7;16;19,3;70,7;1,6;27,8;1402;100;650;7,7;1214;10,3;636;34,1;1517;0;14,9;21;2;1;Inverno
2005;7;17;19;79,7;2,3;25,7;1059;98,5;527;12,2;1151;13,5;514;47,1;1030;0;8,8;21;2;1;Inverno
2005;7;18;14,9;91,8;1;17,5;1405;100;524;4,7;205;12,6;519;77,5;1410;0;6,5;21;2;1;Inverno
2005;7;19;14,7;87,6;1,5;19,1;1325;100;748;7;2055;12,1;655;65;1524;0;8,7;21;2;1;Inverno
2005;7;20;15,7;85;1,8;22,9;1513;100;722;8,5;1950;8,8;656;55,7;1556;0;14,3;21;2;1;Inverno
2005;7;21;17,9;84,8;1;26;1522;100;653;5,5;1010;10,3;648;53,6;1525;0,2;14,3;0;2;1;Inverno
2005;7;22;20,5;80,9;1,1;28,9;1516;100;548;7;1449;13,6;543;45,4;1547;0;13,1;3;2;1;Inverno
2005;7;23;21,6;75,1;1,2;29,4;1407;100;652;7;1424;14,5;650;42,4;1510;0;12,6;3;2;1;Inverno
2005;7;24;18,4;91,4;1,4;23,9;1339;100;800;7,7;2002;13,8;641;71,8;1542;0;10,2;3;2;1;Inverno
2005;7;25;16,5;90;1,1;21,2;1452;100;636;7;1424;11,1;2354;60,3;1513;7,4;9,4;0;2;1;Inverno
2005;7;26;14,2;78,2;0,7;22,1;1540;100;654;5,5;1223;6,1;625;39;1552;0,1;16,2;1;2;1;Inverno
2005;7;27;14,1;95,1;0,8;19,9;1330;100;706;7;1153;9,4;659;70,2;1251;0,3;8,3;0;2;1;Inverno
2005;7;28;18;83,9;0,6;27,4;1558;100;631;4,7;1301;10,1;457;45,2;1550;0,1;15,2;30;2;1;Inverno
2005;7;29;19,4;76;1;29,5;1451;100;507;6,2;1525;12,3;715;28,6;1359;0;14,4;30;2;1;Inverno
2005;7;30;19,6;71,3;0,8;27,7;1510;100;706;5,5;1350;11,5;628;32,4;1510;0;16;30;2;1;Inverno
2005;7;31;19,1;71,5;1,1;28,1;1510;100;703;5,5;1249;10,6;653;32,6;1450;0;16,7;30;2;1;Inverno
2005;8;1;19;71,4;1;27,7;1505;100;715;4,7;1250;10,6;712;32,1;1516;0;16,7;30;2;1;Inverno
2005;8;2;18,5;69,7;1;27,7;1523;100;655;5,5;1045;10,1;641;31,2;1359;0;17,2;30;2;1;Inverno
2005;8;3;18,4;69,4;1,2;27,3;1522;100;638;5,5;1110;9,7;634;31,1;1558;0;17;30;2;1;Inverno
2005;8;4;18,7;70,9;1,2;27,6;1533;100;537;6,2;1256;9,4;625;35,7;1428;0;17,4;30;2;1;Inverno
2005;8;5;19,5;67,8;1,2;29;1442;100;653;6,2;1128;10;644;30,8;1406;0;17,4;30;2;1;Inverno
2005;8;6;19,4;64;1,2;28,7;1549;100;613;4,7;1113;9,8;612;29,5;1550;0;17,3;30;2;1;Inverno
2005;8;7;19,1;71,1;1,2;27,7;1436;100;544;7,7;2037;10,6;603;34,5;1255;0;16,8;30;2;1;Inverno
2005;8;8;18,9;81,7;1,4;26,8;1528;100;713;9,2;1743;14,1;439;40,5;1551;0;15,6;30;2;1;Inverno
2005;8;9;18;83,2;1,9;25,4;1451;100;653;10,7;2309;11,3;635;55,4;1424;0;15,1;30;2;1;Inverno
2005;8;10;15,4;73,6;1,8;21,5;1508;96,6;2357;9,2;33;9;634;50,3;1510;0;16,4;30;2;1;Inverno
2005;8;11;16,1;75,2;0,9;23,3;1523;100;646;4,7;1137;8,4;628;38,3;1608;0;18,1;30;2;1;Inverno
